dataset,model,model_label,split,seed,n_records,n_gene_sets,mean_pathway_pearson,sd_pathway_pearson,median_pathway_pearson,iqr_pathway_pearson,mean_pathway_rmse,median_pathway_rmse,status,notes
sciplex3_24h_top2000,global_train_mean,Global mean,random,15,429,39,0.18191536124615168,0.2786231720580998,0.17421876218885096,0.4305972292881181,0.032615682717438955,0.021685778097362527,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,15,429,39,0.31860167164370945,0.28521628799389015,0.3246243265677675,0.4077113677689668,0.030581250712597208,0.021872618461075168,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,15,429,39,0.33368811909850926,0.29529998052549705,0.3491060756485492,0.4092580025564164,0.030790457616841675,0.0238760544244793,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,15,429,39,0.2619587639132961,0.2929204632819806,0.26854743687165444,0.4126046798491088,0.0298496181442324,0.021114916013349222,completed,Loaded completed prediction vectors from transigen_seed015_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,15,429,39,0.09149973616194838,0.22656149909446313,0.07192969053529147,0.29111017642062204,0.0548741316710755,0.04845769257455669,completed,Loaded completed prediction vectors from prnet_main30_seed015_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,15,484,39,0.17797568263037378,0.26981234616894983,0.1726010227430408,0.4015361092201454,0.029869850593358366,0.02059795062753326,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,15,484,39,0.10233873933586089,0.2902530323350283,0.07730315650517147,0.4104112233870982,0.03301466126839744,0.02450365827300616,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,15,484,39,0.15047623046804137,0.294846936909532,0.13673223862749734,0.4094253168162212,0.0334419308923152,0.026002869914312554,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,15,484,39,0.20211562726054974,0.2965335478348133,0.20344957097055144,0.4480373658194022,0.031054572596291533,0.02284353720423497,completed,Loaded completed prediction vectors from transigen_seed015_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,15,484,39,0.035410900091448844,0.17681577436756613,0.036736910406049386,0.25035321023979873,0.0695239630917626,0.06658845937423111,completed,Loaded completed prediction vectors from prnet_main30_seed015_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,15,156,39,0.0835382187508371,0.2531154596594595,0.0816969606207561,0.38034213758746505,0.024614987796359414,0.018947603170145905,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,15,156,39,0.037683759602651246,0.2194587758688693,0.020272216863495396,0.2861443254106964,0.029353890140116905,0.023787875033824412,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,15,156,39,0.036578784313100375,0.22050304067020363,0.031270448662022984,0.274985371514417,0.02977312566550805,0.024019629677902582,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,15,156,39,0.07311560107576244,0.16912339438607105,0.09450168323248943,0.21444163053651943,0.13066776125348875,0.1297184360230924,completed,Loaded completed prediction vectors from transigen_seed015_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,15,156,39,0.07462113650647932,0.26440160056819517,0.08336671746422691,0.36240429272169106,0.2901447451647509,0.2898392690280077,completed,Loaded completed prediction vectors from prnet_main30_seed015_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,16,436,39,0.19575322510736803,0.2829103793980381,0.19962734046059544,0.4184169984084327,0.034666675294195495,0.022341419058025093,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,16,436,39,0.3200252361331812,0.2924822807173134,0.33054424260581106,0.4383558209827584,0.03236924337194665,0.02295850142225305,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,16,436,39,0.3383707806378186,0.2998858840433126,0.33174778806295635,0.46929761902357325,0.03220868637635769,0.024302895083254873,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,16,436,39,0.26681594892684435,0.31496963813574297,0.24854939553616218,0.47743837728539973,0.031433675664195325,0.023202888858428715,completed,Loaded completed prediction vectors from transigen_seed016_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,16,436,39,0.10527589722529421,0.21618489539926494,0.10815590822488694,0.3179085561170867,0.0545453179840518,0.04869822510465211,completed,Loaded completed prediction vectors from prnet_main30_seed016_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,16,414,39,0.229075998123752,0.27399197941279363,0.2658591743945792,0.4025183016446734,0.03783968138674059,0.024380547105732835,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,16,414,39,0.1895471380015003,0.3139170496088227,0.17656213436405682,0.4440997108107094,0.039720202665086024,0.028374329813897224,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,16,414,39,0.2394313636255643,0.3097687612384387,0.2308698404877601,0.46991734370171345,0.039628056742143515,0.029536881047610954,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,16,414,39,0.26361451361196353,0.30524576026821026,0.279413775160286,0.42373527041141934,0.038271648464441914,0.026647840871823307,completed,Loaded completed prediction vectors from transigen_seed016_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,16,414,39,0.04359319466827253,0.18402358230767746,0.05482880134482654,0.252114832119742,0.08344963761789295,0.07511027756459077,completed,Loaded completed prediction vectors from prnet_main30_seed016_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,16,137,39,0.10570874162231714,0.25501453499436744,0.1323277129172514,0.39033721140817135,0.03162977892006887,0.021765113151434555,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,16,137,39,0.08028363759578792,0.24026652964354858,0.10316956909667617,0.3183236516895615,0.03541619499193489,0.02760535081996166,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,16,137,39,0.06712680116309697,0.23610094528354722,0.08437681377929993,0.31696162600586286,0.03585388750280591,0.02651238309382716,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,16,137,39,0.06817798575140047,0.2243389827096357,0.06074942938681431,0.32620206479665176,0.13193061899708936,0.12991149141629801,completed,Loaded completed prediction vectors from transigen_seed016_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,16,137,39,0.08610830449066999,0.27441091694478714,0.09419454118494099,0.34018430772436425,0.25898811197638827,0.25610192841685525,completed,Loaded completed prediction vectors from prnet_main30_seed016_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,17,441,39,0.17892645658708706,0.27906931242177724,0.15009158966496672,0.41549706667763564,0.03345002185833128,0.022613888799788956,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,17,441,39,0.31322021227560476,0.28467152393823325,0.32593883914963634,0.41258784466291204,0.03136465221698773,0.022161546985300016,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,17,441,39,0.3100952259961345,0.30386690126783666,0.3088024899051292,0.4539790309802596,0.03160100707411722,0.023891479131877797,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,17,441,39,0.23874183192976992,0.3137265978143039,0.22232531285333798,0.4688258353900297,0.031047018399757865,0.023768441333289706,completed,Loaded completed prediction vectors from transigen_seed017_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,17,441,39,0.04058401755143967,0.22082649158729542,0.04221302487796523,0.2675021980962966,0.08162361201895038,0.08294792159727926,completed,Loaded completed prediction vectors from prnet_main30_seed017_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,17,433,39,0.20423785761878785,0.29426325795713776,0.1961669464599332,0.4312375175028453,0.03542803934139421,0.02288037661968132,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,17,433,39,0.1565458959039387,0.32323203167225,0.1508278106157385,0.4628688390547447,0.037859349653137274,0.027069272816045018,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,17,433,39,0.20606120001242398,0.31831320638622285,0.2105714462331008,0.46455208357378724,0.03741357051859231,0.027248585564070706,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,17,433,39,0.25359142636316645,0.3077907393009735,0.23634517449708026,0.4570777117279398,0.03535587795416671,0.023456969632878234,completed,Loaded completed prediction vectors from transigen_seed017_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,17,433,39,0.03893435552220346,0.22362702425243083,0.04478495782389768,0.26488010983026183,0.07321043545796597,0.06719531684160117,completed,Loaded completed prediction vectors from prnet_main30_seed017_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,17,140,39,0.05082823452139539,0.24503785203344602,0.023748581509756776,0.3274303555184295,0.028024897467196053,0.01937360238781089,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,17,140,39,-0.0030519724918349265,0.2251694319237281,-0.011070568684769872,0.33340361410970176,0.033476899888730816,0.02728445744914465,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,17,140,39,-0.0006660566802846482,0.21551287760385007,-0.0008407411785904202,0.31127793489950706,0.033557502432490706,0.0270278090703132,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,17,140,39,0.052235195328120036,0.13611783545009967,0.05926786237541441,0.19115101983772914,0.1120132726062636,0.10984756489835323,completed,Loaded completed prediction vectors from transigen_seed017_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,17,140,39,0.06812119322898134,0.27220275758304247,0.06379261329373515,0.37534798117807744,0.2655348644269415,0.26488743460164577,completed,Loaded completed prediction vectors from prnet_main30_seed017_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,18,450,39,0.1820402905297716,0.2844717831558302,0.16677788956895467,0.4125539627930961,0.0343193165304334,0.022412872662964288,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,18,450,39,0.29956902932593804,0.2976392967085537,0.2879786030050364,0.41157716208596384,0.03206441749764345,0.02358980664462758,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,18,450,39,0.31465147950295247,0.3084324786687982,0.3280207963904004,0.4540032053701534,0.032003401702473136,0.024238271308523986,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,18,450,39,0.2339682232447964,0.30319556914400597,0.2283028942568911,0.431414005309468,0.031496836613215146,0.023478376782142124,completed,Loaded completed prediction vectors from transigen_seed018_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,18,450,39,0.027842792766925393,0.1811831675789714,0.03215501255497793,0.26105258693694966,0.08400073050311192,0.07811773434629671,completed,Loaded completed prediction vectors from prnet_main30_seed018_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,18,508,39,0.15486888420427009,0.2874980672940304,0.13457344422113,0.40000957513622826,0.03374091022992615,0.02160330099364432,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,18,508,39,0.11929461213848808,0.31384693244615613,0.10895036237937422,0.4753633796190312,0.03575663331494456,0.02582379044175903,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,18,508,39,0.17291248798213826,0.31751484127973395,0.16311089200550694,0.4839266823718517,0.03585747008932844,0.02650508445949281,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,18,508,39,0.20709879622896304,0.3158329977309196,0.18737773348181974,0.4713178905515857,0.03350355951253341,0.022873562814473725,completed,Loaded completed prediction vectors from transigen_seed018_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,18,508,39,0.026139822395961805,0.18725740061678478,0.022561624912583136,0.24416880585862055,0.06809358700246942,0.06529567243278567,completed,Loaded completed prediction vectors from prnet_main30_seed018_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,18,172,39,0.09783660184914678,0.29237457686041485,0.07106447902972068,0.37450291007213365,0.03904232308382744,0.025254485693239626,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,18,172,39,0.043046316795583836,0.2698970059040129,0.01760182541554709,0.37316542508397543,0.04018160773862757,0.029094382368052986,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,18,172,39,0.0407497338811821,0.2630174184461392,0.011833447616457084,0.3709664346007394,0.04057389546927554,0.02780990245095189,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,18,172,39,0.05698972497208762,0.2258881259874495,0.04404151455845867,0.32011596007430126,0.1279373413414131,0.12260464630131124,completed,Loaded completed prediction vectors from transigen_seed018_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,18,172,39,0.035210857293480245,0.30842413689878767,0.06598579205443822,0.5238658179442737,0.5200609543516557,0.5161295267385947,completed,Loaded completed prediction vectors from prnet_main30_seed018_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,19,450,39,0.18820294055826206,0.2780187200106173,0.17553086637671672,0.45108574059032963,0.030817584700364,0.022201653128111627,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,19,450,39,0.32142835685303806,0.267395610047714,0.32605619969681515,0.3905604150814352,0.029199080155468467,0.022401478355549516,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,19,450,39,0.33629444152039933,0.28136606873390746,0.33455832180416123,0.4124220657324414,0.029807974184706605,0.024502297942454145,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,19,450,39,0.25174815020678304,0.2956248006421101,0.24219431145881173,0.43845881524681385,0.030144863861384787,0.023795136530703143,completed,Loaded completed prediction vectors from transigen_seed019_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,19,450,39,0.032743308274634064,0.21278665642929534,0.02680180745579853,0.29120416696710627,0.080408201758437,0.07708839128282538,completed,Loaded completed prediction vectors from prnet_main30_seed019_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,19,439,39,0.1820847536436984,0.26615348637158354,0.18003122188263967,0.38307104930406793,0.02889362244257898,0.021604436819458776,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,19,439,39,0.15354690008674216,0.3039819446697693,0.1483506263124216,0.4342978701713172,0.032186145979050576,0.025799427804542745,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,19,439,39,0.187713104842218,0.2870833837442422,0.17046569742808826,0.41883427264839834,0.03258827598764804,0.027401730419424845,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,19,439,39,0.2322237855153439,0.29580255403101047,0.2316279990539584,0.42027975475805135,0.028857906884235233,0.02185749264449422,completed,Loaded completed prediction vectors from transigen_seed019_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,19,439,39,0.03967494160695452,0.22440584840289188,0.045849836212987,0.31281369664932174,0.08135032560182259,0.08029893912819243,completed,Loaded completed prediction vectors from prnet_main30_seed019_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,19,145,39,0.15408140694787575,0.2708781126765534,0.14718038026521837,0.3601436720650904,0.03534925235153974,0.026306763013189512,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,19,145,39,0.09891858714440516,0.2803185536970491,0.09070780860187792,0.4422214400659322,0.03827668170155224,0.029127905577580087,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,19,145,39,0.09669729143043708,0.2819631946257081,0.10774122319584953,0.45079991699932076,0.03889994109033547,0.02837983311423336,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,19,145,39,0.035774375557424895,0.22790713431970777,0.05022942730834362,0.3127402057015177,0.2613111547293268,0.25901377902508665,completed,Loaded completed prediction vectors from transigen_seed019_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,19,145,39,-3.825932474986787e-05,0.2930579271526695,0.016713643043199413,0.3945378689369029,0.5278502552292152,0.5256996015277157,completed,Loaded completed prediction vectors from prnet_main30_seed019_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,20,450,39,0.1601832391531654,0.27146862832570884,0.14395333032039787,0.4180769706315846,0.03139001727333095,0.021937396249552328,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,20,450,39,0.2896401075003544,0.28470797426154976,0.3116414059569741,0.3889910078551033,0.03029884280973193,0.0226697180348244,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,20,450,39,0.3100722082248454,0.2856800894110273,0.30959469327426425,0.429470877695744,0.030635528322494505,0.024760488801177802,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,20,450,39,0.22185548474300384,0.29913234000560623,0.2123964419556496,0.4216097656934863,0.029900312156930807,0.02210966768490507,completed,Loaded completed prediction vectors from transigen_seed020_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,20,450,39,0.04152145388464255,0.2022746379055754,0.046222442666380203,0.28846127063176535,0.06259138293591057,0.04688573088205316,completed,Loaded completed prediction vectors from prnet_main30_seed020_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,20,425,39,0.15958060567422142,0.297595388577568,0.12817366092551055,0.43496754061183956,0.03664980128350424,0.023331208692591397,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,20,425,39,0.1094180350942643,0.3195191648157581,0.11100251250180314,0.44187661391919875,0.03824786027296797,0.02720753864367832,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,20,425,39,0.18949781680202157,0.31588698939037013,0.17591614640545236,0.466571518865235,0.037872778883438415,0.02774639901527154,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,20,425,39,0.23005098575630398,0.3190529608166553,0.2215986064908538,0.4698052168404494,0.035189271075322735,0.023724770003071244,completed,Loaded completed prediction vectors from transigen_seed020_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,20,425,39,0.01145039414193464,0.16909753988470208,0.0063492611545254325,0.23692744550213068,0.06337958544658555,0.05512911115900869,completed,Loaded completed prediction vectors from prnet_main30_seed020_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,20,143,39,0.1184279210606583,0.2914017999102014,0.08875331140706316,0.3856676726764213,0.04353852967025937,0.027236347724442615,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,20,143,39,0.049705355935780085,0.26363243348036436,0.06435400619343055,0.37205036894165916,0.04495270142005135,0.02965457069643981,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,20,143,39,0.05911122160564364,0.2600787072687804,0.0502541285247031,0.3192427947877384,0.04531966458244004,0.030013303065758903,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,20,143,39,0.06613352495826401,0.15941279896654875,0.06321846160527797,0.18462075968742236,0.08672154389598408,0.07616079949320435,completed,Loaded completed prediction vectors from transigen_seed020_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,20,143,39,0.046715960217896264,0.30060530164085425,0.06020495765835742,0.4156145066183504,0.5222890768936724,0.5167202087906984,completed,Loaded completed prediction vectors from prnet_main30_seed020_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,21,436,39,0.17492181535898266,0.2887493381755186,0.15999875463764784,0.41449087415047914,0.03659154187912555,0.02263384216069585,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,21,436,39,0.2849103008507118,0.2885051466515012,0.292429479093522,0.3685367707184847,0.03474879389650837,0.023318696009520593,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,21,436,39,0.3035044814562621,0.2928510749607451,0.3071947677779925,0.4024081552191157,0.0343063292970482,0.02433509440936556,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,21,436,39,0.23951252968510123,0.31136500714620563,0.2370434621751799,0.4691138631908994,0.03347181197217998,0.022443205367209385,completed,Loaded completed prediction vectors from transigen_seed021_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,21,436,39,0.03362424011018574,0.19995402048998903,0.03072923272109781,0.2688447435690144,0.08959276223601109,0.08842340913466307,completed,Loaded completed prediction vectors from prnet_main30_seed021_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,21,403,39,0.20328619517605567,0.2758838927377122,0.1862027089599173,0.4044239231051311,0.03321635238702547,0.022263188722539465,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,21,403,39,0.14962754660962496,0.3043951734334685,0.12514317665409466,0.4412446239986455,0.03487949723777956,0.02521959358882089,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,21,403,39,0.18980860589351214,0.3017860633160618,0.17726992017652854,0.44031703149952495,0.034689545025733015,0.025717696447772925,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
