record_id,drug_name,cell_line,dose_value,time,n_cells,smiles,isomeric_smiles,pubchem_cid,scaffold,sample_id,cell_line_24h_control_profile
Tacedinaline (CI994)__MCF7__1000nM__24h,Tacedinaline (CI994),MCF7,1000.0,24.0,543,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,2746,O=C(Nc1ccccc1)c1ccccc1,Tacedinaline (CI994)__MCF7__1000nM__24h,MCF7_24h_control_profile
Tacedinaline (CI994)__MCF7__10000nM__24h,Tacedinaline (CI994),MCF7,10000.0,24.0,541,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,2746,O=C(Nc1ccccc1)c1ccccc1,Tacedinaline (CI994)__MCF7__10000nM__24h,MCF7_24h_control_profile
Tanespimycin (17-AAG)__A549__10nM__24h,Tanespimycin (17-AAG),A549,10.0,24.0,223,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,6505803,O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,Tanespimycin (17-AAG)__A549__10nM__24h,A549_24h_control_profile
Tanespimycin (17-AAG)__A549__100nM__24h,Tanespimycin (17-AAG),A549,100.0,24.0,193,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,6505803,O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,Tanespimycin (17-AAG)__A549__100nM__24h,A549_24h_control_profile
Tanespimycin (17-AAG)__A549__1000nM__24h,Tanespimycin (17-AAG),A549,1000.0,24.0,138,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,6505803,O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,Tanespimycin (17-AAG)__A549__1000nM__24h,A549_24h_control_profile
Tanespimycin (17-AAG)__A549__10000nM__24h,Tanespimycin (17-AAG),A549,10000.0,24.0,103,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,6505803,O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,Tanespimycin (17-AAG)__A549__10000nM__24h,A549_24h_control_profile
Tanespimycin (17-AAG)__K562__10nM__24h,Tanespimycin (17-AAG),K562,10.0,24.0,249,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,6505803,O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,Tanespimycin (17-AAG)__K562__10nM__24h,K562_24h_control_profile
Tanespimycin (17-AAG)__K562__100nM__24h,Tanespimycin (17-AAG),K562,100.0,24.0,197,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,6505803,O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,Tanespimycin (17-AAG)__K562__100nM__24h,K562_24h_control_profile
Tanespimycin (17-AAG)__K562__1000nM__24h,Tanespimycin (17-AAG),K562,1000.0,24.0,153,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,6505803,O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,Tanespimycin (17-AAG)__K562__1000nM__24h,K562_24h_control_profile
Tanespimycin (17-AAG)__K562__10000nM__24h,Tanespimycin (17-AAG),K562,10000.0,24.0,101,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,6505803,O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,Tanespimycin (17-AAG)__K562__10000nM__24h,K562_24h_control_profile
Tanespimycin (17-AAG)__MCF7__10nM__24h,Tanespimycin (17-AAG),MCF7,10.0,24.0,429,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,6505803,O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,Tanespimycin (17-AAG)__MCF7__10nM__24h,MCF7_24h_control_profile
Tanespimycin (17-AAG)__MCF7__100nM__24h,Tanespimycin (17-AAG),MCF7,100.0,24.0,288,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,6505803,O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,Tanespimycin (17-AAG)__MCF7__100nM__24h,MCF7_24h_control_profile
Tanespimycin (17-AAG)__MCF7__1000nM__24h,Tanespimycin (17-AAG),MCF7,1000.0,24.0,182,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,6505803,O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,Tanespimycin (17-AAG)__MCF7__1000nM__24h,MCF7_24h_control_profile
Tanespimycin (17-AAG)__MCF7__10000nM__24h,Tanespimycin (17-AAG),MCF7,10000.0,24.0,232,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,6505803,O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,Tanespimycin (17-AAG)__MCF7__10000nM__24h,MCF7_24h_control_profile
Tazemetostat (EPZ-6438)__A549__10nM__24h,Tazemetostat (EPZ-6438),A549,10.0,24.0,213,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,66558664,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,Tazemetostat (EPZ-6438)__A549__10nM__24h,A549_24h_control_profile
Tazemetostat (EPZ-6438)__A549__100nM__24h,Tazemetostat (EPZ-6438),A549,100.0,24.0,248,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,66558664,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,Tazemetostat (EPZ-6438)__A549__100nM__24h,A549_24h_control_profile
Tazemetostat (EPZ-6438)__A549__1000nM__24h,Tazemetostat (EPZ-6438),A549,1000.0,24.0,189,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,66558664,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,Tazemetostat (EPZ-6438)__A549__1000nM__24h,A549_24h_control_profile
Tazemetostat (EPZ-6438)__A549__10000nM__24h,Tazemetostat (EPZ-6438),A549,10000.0,24.0,203,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,66558664,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,Tazemetostat (EPZ-6438)__A549__10000nM__24h,A549_24h_control_profile
Tazemetostat (EPZ-6438)__K562__10nM__24h,Tazemetostat (EPZ-6438),K562,10.0,24.0,265,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,66558664,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,Tazemetostat (EPZ-6438)__K562__10nM__24h,K562_24h_control_profile
Tazemetostat (EPZ-6438)__K562__100nM__24h,Tazemetostat (EPZ-6438),K562,100.0,24.0,301,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,66558664,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,Tazemetostat (EPZ-6438)__K562__100nM__24h,K562_24h_control_profile
Tazemetostat (EPZ-6438)__K562__1000nM__24h,Tazemetostat (EPZ-6438),K562,1000.0,24.0,264,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,66558664,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,Tazemetostat (EPZ-6438)__K562__1000nM__24h,K562_24h_control_profile
Tazemetostat (EPZ-6438)__K562__10000nM__24h,Tazemetostat (EPZ-6438),K562,10000.0,24.0,260,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,66558664,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,Tazemetostat (EPZ-6438)__K562__10000nM__24h,K562_24h_control_profile
Tazemetostat (EPZ-6438)__MCF7__10nM__24h,Tazemetostat (EPZ-6438),MCF7,10.0,24.0,509,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,66558664,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,Tazemetostat (EPZ-6438)__MCF7__10nM__24h,MCF7_24h_control_profile
Tazemetostat (EPZ-6438)__MCF7__100nM__24h,Tazemetostat (EPZ-6438),MCF7,100.0,24.0,473,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,66558664,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,Tazemetostat (EPZ-6438)__MCF7__100nM__24h,MCF7_24h_control_profile
Tazemetostat (EPZ-6438)__MCF7__1000nM__24h,Tazemetostat (EPZ-6438),MCF7,1000.0,24.0,588,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,66558664,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,Tazemetostat (EPZ-6438)__MCF7__1000nM__24h,MCF7_24h_control_profile
Tazemetostat (EPZ-6438)__MCF7__10000nM__24h,Tazemetostat (EPZ-6438),MCF7,10000.0,24.0,600,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,66558664,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,Tazemetostat (EPZ-6438)__MCF7__10000nM__24h,MCF7_24h_control_profile
"Temsirolimus (CCI-779, NSC 683864)__A549__10nM__24h","Temsirolimus (CCI-779, NSC 683864)",A549,10.0,24.0,188,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,18293306,O=C1CC/C=C/CC(=O)C[C@@H](CCC2CCCCC2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)C2CCC[C@@H](CC/C=C/C=C/C=C\CCC1)O2,"Temsirolimus (CCI-779, NSC 683864)__A549__10nM__24h",A549_24h_control_profile
"Temsirolimus (CCI-779, NSC 683864)__A549__100nM__24h","Temsirolimus (CCI-779, NSC 683864)",A549,100.0,24.0,131,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,18293306,O=C1CC/C=C/CC(=O)C[C@@H](CCC2CCCCC2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)C2CCC[C@@H](CC/C=C/C=C/C=C\CCC1)O2,"Temsirolimus (CCI-779, NSC 683864)__A549__100nM__24h",A549_24h_control_profile
"Temsirolimus (CCI-779, NSC 683864)__A549__1000nM__24h","Temsirolimus (CCI-779, NSC 683864)",A549,1000.0,24.0,205,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,18293306,O=C1CC/C=C/CC(=O)C[C@@H](CCC2CCCCC2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)C2CCC[C@@H](CC/C=C/C=C/C=C\CCC1)O2,"Temsirolimus (CCI-779, NSC 683864)__A549__1000nM__24h",A549_24h_control_profile
"Temsirolimus (CCI-779, NSC 683864)__A549__10000nM__24h","Temsirolimus (CCI-779, NSC 683864)",A549,10000.0,24.0,178,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,18293306,O=C1CC/C=C/CC(=O)C[C@@H](CCC2CCCCC2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)C2CCC[C@@H](CC/C=C/C=C/C=C\CCC1)O2,"Temsirolimus (CCI-779, NSC 683864)__A549__10000nM__24h",A549_24h_control_profile
"Temsirolimus (CCI-779, NSC 683864)__K562__10nM__24h","Temsirolimus (CCI-779, NSC 683864)",K562,10.0,24.0,200,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,18293306,O=C1CC/C=C/CC(=O)C[C@@H](CCC2CCCCC2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)C2CCC[C@@H](CC/C=C/C=C/C=C\CCC1)O2,"Temsirolimus (CCI-779, NSC 683864)__K562__10nM__24h",K562_24h_control_profile
"Temsirolimus (CCI-779, NSC 683864)__K562__100nM__24h","Temsirolimus (CCI-779, NSC 683864)",K562,100.0,24.0,217,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,18293306,O=C1CC/C=C/CC(=O)C[C@@H](CCC2CCCCC2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)C2CCC[C@@H](CC/C=C/C=C/C=C\CCC1)O2,"Temsirolimus (CCI-779, NSC 683864)__K562__100nM__24h",K562_24h_control_profile
"Temsirolimus (CCI-779, NSC 683864)__K562__1000nM__24h","Temsirolimus (CCI-779, NSC 683864)",K562,1000.0,24.0,227,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,18293306,O=C1CC/C=C/CC(=O)C[C@@H](CCC2CCCCC2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)C2CCC[C@@H](CC/C=C/C=C/C=C\CCC1)O2,"Temsirolimus (CCI-779, NSC 683864)__K562__1000nM__24h",K562_24h_control_profile
"Temsirolimus (CCI-779, NSC 683864)__K562__10000nM__24h","Temsirolimus (CCI-779, NSC 683864)",K562,10000.0,24.0,158,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C\[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,18293306,O=C1CC/C=C/CC(=O)C[C@@H](CCC2CCCCC2)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)C2CCC[C@@H](CC/C=C/C=C/C=C\CCC1)O2,"Temsirolimus (CCI-779, NSC 683864)__K562__10000nM__24h",K562_24h_control_profile
